许巍,#genre#
用自由当借口,http://em.21dtv.com/songs/60091096.mkv
最爱(演唱会),http://em.21dtv.com/songs/60060050.mkv
只爱高跟鞋(演唱会),http://em.21dtv.com/songs/60058383.mkv
知道,http://em.21dtv.com/songs/60058643.mkv
注定的结局,http://em.21dtv.com/songs/60059282.mkv
注定的结局(演唱会),http://em.21dtv.com/songs/60059281.mkv
自动自觉,http://em.21dtv.com/songs/60059679.mkv
只等这一季,http://em.21dtv.com/songs/60058398.mkv
最后一次,http://em.21dtv.com/songs/60060251.mkv
最后一次(演唱会),http://em.21dtv.com/songs/60060247.mkv
知己(演唱会),http://em.21dtv.com/songs/60058659.mkv
怎可以没有感情,http://em.21dtv.com/songs/60057342.mkv
最美的泪水,http://em.21dtv.com/songs/60060370.mkv
自虐,http://em.21dtv.com/songs/60103274.mkv
真实,http://em.21dtv.com/songs/60058197.mkv
这样你还要爱我吗,http://em.21dtv.com/songs/60102217.mkv
昨夜我又梦见你,http://em.21dtv.com/songs/60060623.mkv
装醉,http://em.21dtv.com/songs/60151593.mkv
自作多情,http://em.21dtv.com/songs/60059817.mkv
站在高岗上,http://em.21dtv.com/songs/60057516.mkv
站在高岗上(演唱会),http://em.21dtv.com/songs/60057515.mkv
在这遥远的地方,http://em.21dtv.com/songs/60057215.mkv

张涵韵,#genre#
爱不够,http://em.21dtv.com/songs/60127980.mkv
爱情的季节,http://em.21dtv.com/songs/60101244.mkv
安全感,http://em.21dtv.com/songs/60116797.mkv
爱情汤味,http://em.21dtv.com/songs/60125523.mkv
爱神总是敲错门,http://em.21dtv.com/songs/60080357.mkv
哎呀爱呀,http://em.21dtv.com/songs/60107722.mkv
BJ4不解释,http://em.21dtv.com/songs/60109319.mkv
白娘子你不该爱许仙,http://em.21dtv.com/songs/60118565.mkv
卑微的荣耀,http://em.21dtv.com/songs/60097602.mkv
Cat Girl,http://em.21dtv.com/songs/60137693.mkv
错过你错过今生,http://em.21dtv.com/songs/60013675.mkv
CHEEKY GIRL,http://em.21dtv.com/songs/60123921.mkv
大美中国,http://em.21dtv.com/songs/60082781.mkv
大鹏小城女儿美,http://em.21dtv.com/songs/60152648.mkv
当我走过(现场版),http://em.21dtv.com/songs/60103273.mkv
大笑江湖,http://em.21dtv.com/songs/60014181.mkv
得意洋洋,http://em.21dtv.com/songs/60110204.mkv
风吹的孤单,http://em.21dtv.com/songs/60152406.mkv
非诚勿扰,http://em.21dtv.com/songs/60016920.mkv
放假了,http://em.21dtv.com/songs/60016612.mkv
公主的魔法项链,http://em.21dtv.com/songs/60018706.mkv
喝酒别开车,http://em.21dtv.com/songs/60075706.mkv
回眸,http://em.21dtv.com/songs/60109320.mkv
花猫爱小鱼,http://em.21dtv.com/songs/60129668.mkv
恒星,http://em.21dtv.com/songs/60081576.mkv
韩湘子化斋,http://em.21dtv.com/songs/60162495.mkv
很远,http://em.21dtv.com/songs/60153976.mkv
家常饭菜,http://em.21dtv.com/songs/60100030.mkv
今生来世,http://em.21dtv.com/songs/60083171.mkv
空壳,http://em.21dtv.com/songs/60152408.mkv
老婆减肥,http://em.21dtv.com/songs/60068423.mkv
满满,http://em.21dtv.com/songs/60153016.mkv
貌美如花,http://em.21dtv.com/songs/60109323.mkv
妈妈我爱你,http://em.21dtv.com/songs/60028296.mkv
梦游记,http://em.21dtv.com/songs/60091134.mkv
你命中缺我,http://em.21dtv.com/songs/60109322.mkv
年轻不服输,http://em.21dtv.com/songs/60113463.mkv
男人帮,http://em.21dtv.com/songs/60064597.mkv
那时候,http://em.21dtv.com/songs/60100865.mkv
你是我的心头肉,http://em.21dtv.com/songs/60032120.mkv
你在何处,http://em.21dtv.com/songs/60151597.mkv
鹏城有个较场尾,http://em.21dtv.com/songs/60150911.mkv
漂流,http://em.21dtv.com/songs/60105844.mkv
噗仔声,http://em.21dtv.com/songs/60153015.mkv
亲爱的,http://em.21dtv.com/songs/60106862.mkv
青春,http://em.21dtv.com/songs/60081583.mkv
青春无敌,http://em.21dtv.com/songs/60091058.mkv
七绝,http://em.21dtv.com/songs/60143393.mkv
青梦,http://em.21dtv.com/songs/60155453.mkv
如果李白遇到霾,http://em.21dtv.com/songs/60138716.mkv
时光芯片,http://em.21dtv.com/songs/60105878.mkv
山海大鹏迎客来,http://em.21dtv.com/songs/60150910.mkv
闪亮亮,http://em.21dtv.com/songs/60037731.mkv
伤了我也伤了你自己,http://em.21dtv.com/songs/60037818.mkv
酸酸甜甜就是我,http://em.21dtv.com/songs/60040875.mkv
昙花一笑,http://em.21dtv.com/songs/60166207.mkv
痛快哭一场,http://em.21dtv.com/songs/60064985.mkv
痛快哭一场(舞曲版),http://em.21dtv.com/songs/60077972.mkv
套路,http://em.21dtv.com/songs/60132456.mkv
我爱的人总是不爱我,http://em.21dtv.com/songs/60078142.mkv
问别,http://em.21dtv.com/songs/60119504.mkv
微尘,http://em.21dtv.com/songs/60156273.mkv
我的心里只有你没有他,http://em.21dtv.com/songs/60071244.mkv
我带着你你带着钱,http://em.21dtv.com/songs/60113487.mkv
无法逃脱,http://em.21dtv.com/songs/60081499.mkv
what a wonderful world,http://em.21dtv.com/songs/60069158.mkv
我心爱的姑娘要嫁到远方,http://em.21dtv.com/songs/60094503.mkv
无影的相片,http://em.21dtv.com/songs/60084132.mkv
我要是唐僧就留在女儿国,http://em.21dtv.com/songs/60094896.mkv
我在温哥华想念你,http://em.21dtv.com/songs/60129217.mkv
想唱就唱(演唱会),http://em.21dtv.com/songs/60049003.mkv
喜欢你,http://em.21dtv.com/songs/60167797.mkv
心跳500(HD),http://em.21dtv.com/songs/10012782.mkv
心跳500天,http://em.21dtv.com/songs/60097719.mkv
星星的眼睛,http://em.21dtv.com/songs/60051110.mkv
拥抱,http://em.21dtv.com/songs/60153241.mkv
一百万个可能,http://em.21dtv.com/songs/60170034.mkv
一步之遥,http://em.21dtv.com/songs/60098358.mkv
一个人旅行,http://em.21dtv.com/songs/60118559.mkv
有快乐也有烦恼,http://em.21dtv.com/songs/60130629.mkv
夜空中最亮的星,http://em.21dtv.com/songs/60081591.mkv
一人一梦,http://em.21dtv.com/songs/60053487.mkv
有型青年,http://em.21dtv.com/songs/60118573.mkv
咿呦,http://em.21dtv.com/songs/60081593.mkv
鸳鸯散,http://em.21dtv.com/songs/60113484.mkv
照顾自己,http://em.21dtv.com/songs/60094096.mkv
追梦赤子心,http://em.21dtv.com/songs/60081599.mkv
最想念的季节,http://em.21dtv.com/songs/60060429.mkv

张杰,#genre#
爱+不解释,http://em.21dtv.com/songs/60104131.mkv
爱不解释(演唱会),http://em.21dtv.com/songs/60086397.mkv
爱的传奇,http://em.21dtv.com/songs/60151595.mkv
爱的太深,http://em.21dtv.com/songs/60105826.mkv
爱等于一切,http://em.21dtv.com/songs/60093256.mkv
爱到最美是陪伴,http://em.21dtv.com/songs/60109311.mkv
Angel,http://em.21dtv.com/songs/60098350.mkv
爱情剧本,http://em.21dtv.com/songs/60065795.mkv
阿诗玛,http://em.21dtv.com/songs/60082456.mkv
爱什么稀罕,http://em.21dtv.com/songs/60098354.mkv
爱上你今生无悔,http://em.21dtv.com/songs/60074480.mkv
爱我不敢说,http://em.21dtv.com/songs/60074506.mkv
阿依古丽当水兵,http://em.21dtv.com/songs/60128474.mkv
爱伊携带汝(演唱会),http://em.21dtv.com/songs/60009067.mkv
爱在曾经,http://em.21dtv.com/songs/60082559.mkv
爱自己最快乐,http://em.21dtv.com/songs/60009275.mkv
不爱不伤,http://em.21dtv.com/songs/60121686.mkv
不变的情缘,http://em.21dtv.com/songs/60138695.mkv
北斗星的爱,http://em.21dtv.com/songs/60010158.mkv
北斗星的爱(演唱会),http://em.21dtv.com/songs/60010157.mkv
Better Man,http://em.21dtv.com/songs/60132441.mkv
边防星,http://em.21dtv.com/songs/60010456.mkv
保管,http://em.21dtv.com/songs/60127457.mkv
北国之春,http://em.21dtv.com/songs/60091126.mkv
北京地铁,http://em.21dtv.com/songs/60010206.mkv
Black Or White（我是歌手第二期）,http://em.21dtv.com/songs/60096282.mkv
不老的白发,http://em.21dtv.com/songs/60111151.mkv
别来纠缠我,http://em.21dtv.com/songs/60135205.mkv
爸妈,http://em.21dtv.com/songs/60157244.mkv
冰期,http://em.21dtv.com/songs/60010836.mkv
不是一个人,http://em.21dtv.com/songs/60061070.mkv
不属于我的爱,http://em.21dtv.com/songs/60074810.mkv
半透明的墙,http://em.21dtv.com/songs/60063960.mkv
不想想你,http://em.21dtv.com/songs/60164146.mkv
不值得我去爱,http://em.21dtv.com/songs/60129097.mkv
迟到,http://em.21dtv.com/songs/60091132.mkv
船歌,http://em.21dtv.com/songs/60013149.mkv
赤裸裸,http://em.21dtv.com/songs/60012818.mkv
赤裸裸(演唱会),http://em.21dtv.com/songs/60012817.mkv
春曲悠悠,http://em.21dtv.com/songs/60121687.mkv
苍天在上,http://em.21dtv.com/songs/60012028.mkv
穿越人海,http://em.21dtv.com/songs/60013110.mkv
穿越人海(演唱会),http://em.21dtv.com/songs/60013109.mkv
对,http://em.21dtv.com/songs/60085065.mkv
对不起,http://em.21dtv.com/songs/60144058.mkv
东方地平线,http://em.21dtv.com/songs/60015504.mkv
电魂之光明使者,http://em.21dtv.com/songs/60087572.mkv
待你长发及腰,http://em.21dtv.com/songs/60086516.mkv
第三只眼,http://em.21dtv.com/songs/60015217.mkv
抵押,http://em.21dtv.com/songs/60015087.mkv
第一夫人,http://em.21dtv.com/songs/60063377.mkv
Earth Song,http://em.21dtv.com/songs/60110201.mkv
Everything Will Say Goodbye,http://em.21dtv.com/songs/60131405.mkv
风,http://em.21dtv.com/songs/60017216.mkv
泛白的记忆,http://em.21dtv.com/songs/60102841.mkv
发光时代,http://em.21dtv.com/songs/60111074.mkv
风马,http://em.21dtv.com/songs/60111450.mkv
分手假期,http://em.21dtv.com/songs/60063453.mkv
分手以后,http://em.21dtv.com/songs/60017119.mkv
分手游戏,http://em.21dtv.com/songs/60082905.mkv
风雨马嵬,http://em.21dtv.com/songs/60117721.mkv
改变,http://em.21dtv.com/songs/60070696.mkv
孤独有毒,http://em.21dtv.com/songs/60148150.mkv
高飞,http://em.21dtv.com/songs/60065987.mkv
哥哥,http://em.21dtv.com/songs/60132442.mkv
Give You My World,http://em.21dtv.com/songs/60130324.mkv
光芒,http://em.21dtv.com/songs/60081278.mkv
光明使者,http://em.21dtv.com/songs/60019303.mkv
搁浅,http://em.21dtv.com/songs/60075492.mkv
怪兽,http://em.21dtv.com/songs/60148913.mkv
故事的结局,http://em.21dtv.com/songs/60157243.mkv
管他谁是谁,http://em.21dtv.com/songs/60122754.mkv
感谢兄弟,http://em.21dtv.com/songs/60138554.mkv
何必在一起,http://em.21dtv.com/songs/60020338.mkv
回到拉萨,http://em.21dtv.com/songs/60022087.mkv
HELLO B,http://em.21dtv.com/songs/60110170.mkv
回放,http://em.21dtv.com/songs/60022099.mkv
灰飞烟灭,http://em.21dtv.com/songs/60112680.mkv
会孤单,http://em.21dtv.com/songs/60127986.mkv
红哥哥,http://em.21dtv.com/songs/60094296.mkv
灰姑娘(演唱会),http://em.21dtv.com/songs/60022021.mkv
浩瀚,http://em.21dtv.com/songs/60133673.mkv
红军哥哥我对你说,http://em.21dtv.com/songs/60020879.mkv
回家过年,http://em.21dtv.com/songs/60099982.mkv
欢乐颂,http://em.21dtv.com/songs/60121655.mkv
欢乐中国,http://em.21dtv.com/songs/60100484.mkv
红玫瑰,http://em.21dtv.com/songs/60150125.mkv
好梦醉平江,http://em.21dtv.com/songs/60020088.mkv
火鸟(演唱会),http://em.21dtv.com/songs/60075947.mkv
回娘家,http://em.21dtv.com/songs/60146297.mkv
很奇怪我爱你,http://em.21dtv.com/songs/60104130.mkv
花手绢,http://em.21dtv.com/songs/60021482.mkv
恒星流星,http://em.21dtv.com/songs/60020735.mkv
好想牵住你的手,http://em.21dtv.com/songs/60147325.mkv
好想再爱你,http://em.21dtv.com/songs/60148443.mkv
I FEEL LOVE,http://em.21dtv.com/songs/60146350.mkv
im a dreamer,http://em.21dtv.com/songs/60002849.mkv
I See The Lights,http://em.21dtv.com/songs/60111874.mkv
借东风,http://em.21dtv.com/songs/60099980.mkv
经典咏流传,http://em.21dtv.com/songs/60155432.mkv
经过,http://em.21dtv.com/songs/60076154.mkv
江湖人,http://em.21dtv.com/songs/60110183.mkv
街角的祝福,http://em.21dtv.com/songs/60072074.mkv
九妹,http://em.21dtv.com/songs/60148793.mkv
寂寞烟火,http://em.21dtv.com/songs/60169095.mkv
给女儿的一封信,http://em.21dtv.com/songs/60156296.mkv
今生今世,http://em.21dtv.com/songs/60023786.mkv
今生今世(演唱会),http://em.21dtv.com/songs/60023781.mkv
Jump,http://em.21dtv.com/songs/60161658.mkv
Just The Way You Are,http://em.21dtv.com/songs/60099231.mkv
给我个理由,http://em.21dtv.com/songs/60127458.mkv
剑心,http://em.21dtv.com/songs/60099981.mkv
吉祥的马鞭,http://em.21dtv.com/songs/60120535.mkv
就想陪着你,http://em.21dtv.com/songs/60153237.mkv
记忆中的时光,http://em.21dtv.com/songs/60107273.mkv
看清,http://em.21dtv.com/songs/60083214.mkv
看月亮爬上来,http://em.21dtv.com/songs/60025145.mkv
累,http://em.21dtv.com/songs/60107272.mkv
流动时光,http://em.21dtv.com/songs/60166483.mkv
老父亲,http://em.21dtv.com/songs/60150126.mkv
恋歌大包山,http://em.21dtv.com/songs/60027083.mkv
恋歌大山包,http://em.21dtv.com/songs/60088634.mkv
老吉他,http://em.21dtv.com/songs/60138696.mkv
离开都是有原因的,http://em.21dtv.com/songs/60162156.mkv
龙鳞,http://em.21dtv.com/songs/60027834.mkv
龙鳞(演唱会),http://em.21dtv.com/songs/60027833.mkv
啦啦啦,http://em.21dtv.com/songs/60076302.mkv
路漫漫(演唱会),http://em.21dtv.com/songs/60027950.mkv
LOST IN THE STARS,http://em.21dtv.com/songs/60126884.mkv
老婆,http://em.21dtv.com/songs/60106854.mkv
老婆就像武则天,http://em.21dtv.com/songs/60069555.mkv
老婆你真美,http://em.21dtv.com/songs/60083266.mkv
两全,http://em.21dtv.com/songs/60096712.mkv
绿色的梦,http://em.21dtv.com/songs/60028177.mkv
量身订做,http://em.21dtv.com/songs/60027347.mkv
量身订做(演唱会),http://em.21dtv.com/songs/60027346.mkv
聆听百合,http://em.21dtv.com/songs/60115157.mkv
临潼绝恋,http://em.21dtv.com/songs/60117717.mkv
领悟,http://em.21dtv.com/songs/60076459.mkv
流星(演唱会),http://em.21dtv.com/songs/60027723.mkv
流星雨,http://em.21dtv.com/songs/60147302.mkv
理想主义,http://em.21dtv.com/songs/60076400.mkv
老友,http://em.21dtv.com/songs/60083269.mkv
流言有一千分贝,http://em.21dtv.com/songs/60027744.mkv
泪妆,http://em.21dtv.com/songs/60026558.mkv
默,http://em.21dtv.com/songs/60029407.mkv
marry me,http://em.21dtv.com/songs/60063677.mkv
牡丹江,http://em.21dtv.com/songs/60076762.mkv
梦和星星,http://em.21dtv.com/songs/60029531.mkv
Millionaire,http://em.21dtv.com/songs/60156293.mkv
梦里的声音,http://em.21dtv.com/songs/60029589.mkv
妈妈的微笑,http://em.21dtv.com/songs/60103156.mkv
妹妹跟我来,http://em.21dtv.com/songs/60029370.mkv
茫然,http://em.21dtv.com/songs/60028629.mkv
明天过后,http://em.21dtv.com/songs/60030183.mkv
My Sunhine,http://em.21dtv.com/songs/60107715.mkv
美哉华州之好人好人,http://em.21dtv.com/songs/60155444.mkv
溺爱(演唱会),http://em.21dtv.com/songs/60032615.mkv
难得胡涂,http://em.21dtv.com/songs/60088779.mkv
怒放,http://em.21dtv.com/songs/60032786.mkv
你就不要想起我,http://em.21dtv.com/songs/60132939.mkv
你快回来,http://em.21dtv.com/songs/60099232.mkv
年轮,http://em.21dtv.com/songs/60120536.mkv
奴隶努力,http://em.21dtv.com/songs/60032780.mkv
努力努力(演唱会),http://em.21dtv.com/songs/60032784.mkv
那年夏天,http://em.21dtv.com/songs/60030747.mkv
年轻的战场(演唱会),http://em.21dtv.com/songs/60083549.mkv
男人靠得住猪都能上树,http://em.21dtv.com/songs/60030987.mkv
你说,http://em.21dtv.com/songs/60076960.mkv
你是所有,http://em.21dtv.com/songs/60032061.mkv
你是我想爱又不能爱的人,http://em.21dtv.com/songs/60151978.mkv
你要和谁在一起,http://em.21dtv.com/songs/60136969.mkv
宁愿相信世界上有鬼,http://em.21dtv.com/songs/60063373.mkv
逆战,http://em.21dtv.com/songs/60066202.mkv
你在哪里,http://em.21dtv.com/songs/60032464.mkv
one+chance,http://em.21dtv.com/songs/60069119.mkv
one chance,http://em.21dtv.com/songs/60069117.mkv
平,http://em.21dtv.com/songs/60077092.mkv
蒲城情思,http://em.21dtv.com/songs/60117720.mkv
盆地的回音,http://em.21dtv.com/songs/60033292.mkv
Perfume,http://em.21dtv.com/songs/60166077.mkv
婆婆世界,http://em.21dtv.com/songs/60113472.mkv
Pretty White Lies,http://em.21dtv.com/songs/60156294.mkv
PR PR PR,http://em.21dtv.com/songs/60112297.mkv
朋友别哭,http://em.21dtv.com/songs/60091130.mkv
朋友一生一起走,http://em.21dtv.com/songs/60136328.mkv
亲爱的不要哭,http://em.21dtv.com/songs/60163118.mkv
情歌飞扬,http://em.21dtv.com/songs/60120537.mkv
求关注,http://em.21dtv.com/songs/60083687.mkv
情花,http://em.21dtv.com/songs/60117719.mkv
千年丝路,http://em.21dtv.com/songs/60143431.mkv
情人节(演唱会),http://em.21dtv.com/songs/60035213.mkv
情人桥头,http://em.21dtv.com/songs/60157242.mkv
秦商魂,http://em.21dtv.com/songs/60133698.mkv
情深深雨蒙蒙,http://em.21dtv.com/songs/60147301.mkv
秋天的记忆,http://em.21dtv.com/songs/60035725.mkv
秋天的童话,http://em.21dtv.com/songs/60064768.mkv
青藏高原,http://em.21dtv.com/songs/60091133.mkv
热爱,http://em.21dtv.com/songs/60123237.mkv
如歌,http://em.21dtv.com/songs/60152404.mkv
如果爱,http://em.21dtv.com/songs/60036748.mkv
人面桃花,http://em.21dtv.com/songs/60036358.mkv
让你依靠,http://em.21dtv.com/songs/60064784.mkv
容易糊涂,http://em.21dtv.com/songs/60093255.mkv
殇,http://em.21dtv.com/songs/60077527.mkv
私奔,http://em.21dtv.com/songs/60068680.mkv
舍不得你离开我,http://em.21dtv.com/songs/60126905.mkv
三更时分柳树前,http://em.21dtv.com/songs/60136554.mkv
时光十年,http://em.21dtv.com/songs/60106853.mkv
伤痕,http://em.21dtv.com/songs/60072371.mkv
时间的远方,http://em.21dtv.com/songs/60169728.mkv
山里红,http://em.21dtv.com/songs/60106173.mkv
塑料玫瑰花,http://em.21dtv.com/songs/60040862.mkv
谁来为我的感情下注,http://em.21dtv.com/songs/60125518.mkv
生命树,http://em.21dtv.com/songs/60038576.mkv
生命像花儿一样,http://em.21dtv.com/songs/60105814.mkv
少年中国说,http://em.21dtv.com/songs/60154628.mkv
商品社会,http://em.21dtv.com/songs/60037997.mkv
娑婆世界,http://em.21dtv.com/songs/60111875.mkv
诗尚女人,http://em.21dtv.com/songs/60158057.mkv
生死牌-适才间审问了一桩公案,http://em.21dtv.com/songs/60038635.mkv
三生三世,http://em.21dtv.com/songs/60131406.mkv
顺时钟,http://em.21dtv.com/songs/60040314.mkv
Stay In谁赢,http://em.21dtv.com/songs/60156295.mkv
碎心的爱,http://em.21dtv.com/songs/60167622.mkv
伤心的时候有我陪着你,http://em.21dtv.com/songs/60099979.mkv
三峡的思恋,http://em.21dtv.com/songs/60100483.mkv
听,http://em.21dtv.com/songs/60093820.mkv
他不爱我,http://em.21dtv.com/songs/60077795.mkv
他不懂,http://em.21dtv.com/songs/60094502.mkv
腾飞的翅膀,http://em.21dtv.com/songs/60085772.mkv
桃花现,http://em.21dtv.com/songs/60099984.mkv
天空,http://em.21dtv.com/songs/60072451.mkv
听你听我（我是歌手第二期）,http://em.21dtv.com/songs/60096284.mkv
突然想爱你,http://em.21dtv.com/songs/60133674.mkv
突然想爱你(演唱会),http://em.21dtv.com/songs/60083938.mkv
徒手,http://em.21dtv.com/songs/60042945.mkv
天上掉下个林妹妹,http://em.21dtv.com/songs/60147300.mkv
天下,http://em.21dtv.com/songs/60042178.mkv
天下没有不散的宴席,http://em.21dtv.com/songs/60042192.mkv
